maker_key;model_key;mileage;engine_power;registration_date;fuel;paint_color;car_type;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;price;sold_at
BMW;535;149229;230;01/01/2014;diesel;blue;estate;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;24300;01/02/2018
BMW;318;189325;100;01/07/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10600;01/04/2018
BMW;320;234365;135;01/01/2015;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;16200;01/02/2018
BMW;520;126551;120;01/03/2012;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;16300;01/02/2018
BMW;320;204858;135;01/01/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;10100;01/04/2018
BMW;330;110465;180;01/03/2012;diesel;grey;estate;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;13700;01/04/2018
BMW;520;166404;120;01/03/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11900;01/02/2018
BMW;530;189844;173;01/02/2008;diesel;grey;estate;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;6600;01/02/2018
BMW;520;190417;110;01/08/2006;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;5500;01/02/2018
BMW;318;131871;100;01/02/2013;diesel;blue;estate;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;13800;01/02/2018
BMW;320;107042;120;01/07/2014;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;14200;01/02/2018
BMW;530;115533;190;01/07/2012;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;23200;01/02/2018
BMW;318;126591;105;01/03/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12100;01/02/2018
BMW;320;193673;135;01/07/2013;diesel;silver;estate;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;12800;01/02/2018
BMW;318;111622;100;01/01/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;15400;01/02/2018
BMW;316;95787;85;01/02/2013;diesel;black;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;9900;01/02/2018
BMW;325;182768;160;01/03/2014;diesel;blue;estate;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;15400;01/04/2018
BMW;520;188160;135;01/05/2014;diesel;grey;estate;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;15800;01/02/2018
BMW;318;179770;105;01/03/2013;diesel;white;estate;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;12100;01/02/2018
BMW;316;146581;85;01/08/2013;diesel;brown;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10500;01/02/2018
BMW;525;316855;150;01/12/2010;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;9400;01/04/2018
BMW;530;155270;190;01/10/2011;diesel;black;estate;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;17700;01/02/2018
BMW;520;156732;135;01/01/2012;diesel;brown;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;15400;01/02/2018
BMW;318;137756;100;01/01/2013;diesel;blue;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;12000;01/02/2018
BMW;318;164442;105;01/07/2013;diesel;brown;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10100;01/02/2018
BMW;520;123782;135;01/04/2014;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;18100;01/02/2018
BMW;520;94089;135;01/09/2010;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;14600;01/02/2018
BMW;320;63587;135;01/06/2013;diesel;silver;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;18800;01/06/2018
BMW;320;309641;135;01/05/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;10400;01/02/2018
BMW;520;138483;135;01/12/2012;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;20300;01/02/2018
BMW;320;172945;135;01/01/2012;diesel;grey;estate;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;7500;01/02/2018
BMW;330;79812;190;01/05/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;20500;01/02/2018
BMW;320;169063;120;01/01/2006;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;6000;01/02/2018
BMW;318;119162;105;01/04/2013;diesel;black;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11900;01/02/2018
BMW;320;156392;120;01/12/2013;diesel;grey;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;12100;01/02/2018
BMW;520;76452;120;01/02/2013;diesel;brown;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;19000;01/07/2018
BMW;530;178174;190;01/05/2012;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;16500;01/02/2018
BMW;320;130878;120;01/07/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;15000;01/08/2018
BMW;320;212126;135;01/10/2013;diesel;blue;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;9500;01/02/2018
BMW;318;173722;100;01/03/2012;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;8200;01/02/2018
BMW;320;119417;135;01/09/2013;diesel;grey;estate;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;16400;01/02/2018
BMW;318;3142;100;01/09/2016;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;21400;01/02/2018
BMW;316;145081;85;01/07/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;12600;01/02/2018
BMW;320;332702;110;01/06/2002;diesel;black;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1500;01/02/2018
BMW;318;141717;105;01/06/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;13000;01/02/2018
BMW;320;200023;137;01/01/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;12100;01/02/2018
BMW;520;90251;135;01/03/2014;diesel;black;estate;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;22100;01/02/2018
BMW;316;81104;85;01/11/2014;diesel;grey;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;14900;01/02/2018
BMW;518;158288;100;01/06/2014;diesel;brown;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;15700;01/02/2018
BMW;316;99809;85;01/02/2013;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;13900;01/04/2018
BMW;318;170350;105;01/02/2014;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10200;01/02/2018
BMW;520;150880;135;01/10/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;17700;01/02/2018
BMW;520;307725;120;01/03/2011;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11000;01/02/2018
BMW;320;167125;135;01/04/2015;diesel;black;estate;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;15500;01/02/2018
BMW;318;120872;100;01/04/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12700;01/08/2018
BMW;520;166387;120;01/03/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5400;01/04/2018
BMW;320;134108;135;01/09/2014;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11900;01/02/2018
BMW;520;141725;135;01/11/2012;diesel;beige;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;12400;01/02/2018
BMW;520;108352;140;01/01/2015;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;20200;01/02/2018
BMW;320;227691;135;01/02/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;10500;01/02/2018
BMW;320;186202;135;01/10/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;12300;01/02/2018
BMW;520;250531;120;01/05/2008;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5800;01/02/2018
BMW;320;157615;120;01/03/2015;diesel;brown;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;9900;01/02/2018
BMW;320;115132;120;01/06/2013;diesel;silver;estate;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;17700;01/02/2018
BMW;520;174417;135;01/11/2013;diesel;black;estate;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;15000;01/02/2018
BMW;520;149069;135;01/12/2013;diesel;blue;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;18400;01/02/2018
BMW;520;149135;135;01/07/2013;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;15000;01/02/2018
BMW;318;138515;100;01/02/2015;diesel;brown;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;8600;01/07/2018
BMW;520;161316;135;01/11/2013;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;16700;01/02/2018
BMW;318;104267;100;01/09/2013;diesel;brown;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10600;01/02/2018
BMW;318;167761;105;01/04/2013;diesel;brown;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;9500;01/02/2018
BMW;318;202713;105;01/09/2014;diesel;silver;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;10100;01/02/2018
BMW;530;166080;190;01/06/2014;diesel;blue;estate;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;24800;01/02/2018
BMW;318;105805;105;01/07/2014;diesel;blue;estate;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;15500;01/02/2018
BMW;318;186893;105;01/11/2013;diesel;grey;estate;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;11400;01/02/2018
BMW;318;255263;105;01/04/2012;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;6900;01/02/2018
BMW;320;159316;135;01/12/2014;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;11600;01/02/2018
BMW;320;48747;135;01/03/2014;diesel;black;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;17800;01/02/2018
BMW;318;52923;105;01/04/2015;diesel;grey;estate;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;30600;01/07/2018
BMW;525;245352;130;01/08/2006;diesel;green;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;6900;01/04/2018
BMW;320;155981;120;01/10/2012;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11200;01/02/2018
BMW;320;162079;135;01/11/2013;diesel;red;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;11300;01/02/2018
BMW;320;105097;135;01/02/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;18600;01/02/2018
BMW;320;115498;135;01/05/2014;diesel;black;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;17400;01/02/2018
BMW;320;282959;135;01/09/2013;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;12600;01/02/2018
BMW;320;123134;135;01/12/2012;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;16700;01/02/2018
BMW;518;186668;100;01/08/2013;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;14200;01/02/2018
BMW;320;200614;135;01/02/2013;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;10900;01/02/2018
BMW;525;253181;145;01/12/2008;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;6900;01/02/2018
BMW;530;14902;190;01/05/2015;diesel;white;estate;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;33900;01/02/2018
BMW;318;313108;90;01/05/2006;diesel;black;estate;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;3600;01/02/2018
BMW;320;134410;120;01/10/2013;diesel;black;estate;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;13700;01/02/2018
BMW;320;65478;120;01/04/2013;diesel;white;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;14600;01/02/2018
BMW;520;289658;120;01/01/2009;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;6900;01/08/2018
BMW;520;163803;135;01/07/2013;diesel;grey;estate;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;13100;01/02/2018
BMW;320;111457;135;01/02/2014;diesel;black;estate;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;18000;01/04/2018
BMW;525;122550;160;01/05/2013;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;15500;01/02/2018
BMW;318;152652;105;01/10/2013;diesel;white;estate;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;12200;01/02/2018
BMW;335;41253;230;01/08/2014;diesel;red;estate;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;36000;01/02/2018
BMW;320;106692;120;01/04/2013;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;13800;01/02/2018
BMW;318;151683;105;01/06/2013;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;11200;01/02/2018
BMW;520;196079;140;01/10/2014;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;14500;01/02/2018
BMW;530;182009;190;01/04/2014;diesel;blue;estate;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;22100;01/02/2018
BMW;525;76574;160;01/09/2016;diesel;white;estate;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;30200;01/02/2018
BMW;320;135501;120;01/01/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;10500;01/06/2018
BMW;520;164998;140;01/06/2015;diesel;blue;estate;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;25300;01/02/2018
BMW;320;183119;120;01/07/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;14400;01/04/2018
BMW;320;302006;100;01/01/2001;diesel;grey;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;500;01/04/2018
BMW;318;193485;100;01/11/2008;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7200;01/02/2018
BMW;316;34489;85;01/07/2013;diesel;black;estate;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;13600;01/02/2018
BMW;320;155357;137;01/01/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;11300;01/02/2018
BMW;320;111903;135;01/04/2014;diesel;white;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;14600;01/02/2018
BMW;320;120794;135;01/02/2014;diesel;white;estate;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;16400;01/02/2018
BMW;525;124588;160;01/09/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;20700;01/02/2018
BMW;320;98138;135;01/03/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;16700;01/04/2018
BMW;525;153575;160;01/04/2014;diesel;black;estate;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;22700;01/02/2018
BMW;316;174393;85;01/03/2014;diesel;white;estate;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;11300;01/02/2018
BMW;320;194678;120;01/02/2012;diesel;black;estate;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;9000;01/02/2018
BMW;316;29668;85;01/10/2014;diesel;brown;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;20300;01/03/2018
BMW;318;157129;100;01/09/2013;diesel;blue;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;11500;01/03/2018
BMW;320;208638;120;01/03/2014;diesel;red;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;13400;01/03/2018
BMW;520;92840;140;01/11/2014;diesel;brown;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;19600;01/03/2018
BMW;520;204854;135;01/06/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;15400;01/03/2018
BMW;318;177528;105;01/03/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;12900;01/03/2018
BMW;320;73515;135;01/02/2013;petrol;blue;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;15200;01/06/2018
BMW;520;188264;135;01/02/2012;diesel;white;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;15500;01/03/2018
BMW;318;84321;105;01/07/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;16100;01/03/2018
BMW;520;484615;120;01/02/2011;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;8300;01/03/2018
BMW;320;88795;135;01/03/2013;diesel;blue;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;13200;01/03/2018
BMW;520;137921;135;01/04/2014;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;24300;01/03/2018
BMW;520;186211;120;01/02/2012;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12500;01/03/2018
BMW;520;211276;137;01/05/2012;diesel;blue;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;8300;01/03/2018
BMW;318;104961;100;01/01/2012;diesel;silver;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10100;01/03/2018
BMW;525;124030;160;01/09/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;22200;01/03/2018
BMW;525;160471;160;01/04/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;15600;01/03/2018
BMW;320;179358;120;01/06/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;100;01/03/2018
BMW;520;230225;120;01/09/2009;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;6400;01/03/2018
BMW;325;77499;160;01/03/2014;diesel;white;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;14900;01/03/2018
BMW;318;145471;105;01/09/2013;diesel;black;estate;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;10900;01/03/2018
BMW;320;166866;120;01/05/2014;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;15000;01/03/2018
BMW;525;148836;160;01/10/2012;diesel;silver;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;17600;01/03/2018
BMW;320;139988;122;01/12/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;14600;01/03/2018
BMW;318;110683;105;01/08/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;14600;01/03/2018
BMW;520;133371;140;01/09/2014;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;20100;01/03/2018
BMW;520;168103;137;01/04/2012;diesel;brown;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;12300;01/03/2018
BMW;520;94144;140;01/12/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;20500;01/03/2018
BMW;320;199877;135;01/02/2013;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;10500;01/03/2018
BMW;530;137629;190;01/10/2014;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;21800;01/03/2018
BMW;320;153383;135;01/09/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;9400;01/03/2018
BMW;520;47064;140;01/07/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;22900;01/03/2018
BMW;520;121365;135;01/04/2012;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;16400;01/03/2018
BMW;530;159986;190;01/03/2013;diesel;brown;estate;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;20000;01/03/2018
BMW;320;331183;120;01/02/2006;diesel;black;estate;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;4000;01/03/2018
BMW;520;177268;135;01/01/2014;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;14500;01/03/2018
BMW;320;114771;135;01/05/2014;diesel;blue;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;800;01/03/2018
BMW;520;20597;140;01/01/2017;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;18600;01/09/2018
BMW;520;32976;140;01/10/2015;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;28800;01/03/2018
BMW;530;168639;173;01/01/2009;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;10100;01/03/2018
BMW;318;115171;105;01/05/2015;diesel;white;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;800;01/03/2018
BMW;320;180953;135;01/07/2013;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;12600;01/03/2018
BMW;520;154062;135;01/12/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;16100;01/03/2018
BMW;316;147256;85;01/12/2014;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10000;01/03/2018
BMW;320;101747;135;01/06/2014;diesel;black;estate;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;14900;01/03/2018
BMW;316;142424;85;01/05/2013;diesel;brown;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10800;01/03/2018
BMW;525;269290;120;01/06/2005;diesel;silver;estate;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;4200;01/03/2018
BMW;320;125666;135;01/01/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;17000;01/03/2018
BMW;520;214462;135;01/08/2012;diesel;brown;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;12700;01/04/2018
BMW;318;106053;100;01/05/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;13400;01/03/2018
BMW;520;70444;140;01/07/2015;diesel;brown;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;21500;01/03/2018
BMW;520;224592;135;01/09/2012;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;11200;01/03/2018
BMW;320;175797;135;01/02/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;8700;01/04/2018
BMW;320;123896;135;01/04/2013;diesel;blue;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;13400;01/03/2018
BMW;320;105421;135;01/02/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;18600;01/03/2018
BMW;520;120081;120;01/03/2012;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;14900;01/06/2018
BMW;530;130450;190;01/02/2012;diesel;blue;estate;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;17800;01/04/2018
BMW;318;178567;105;01/05/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;9600;01/03/2018
BMW;525;122554;160;01/05/2013;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;16900;01/04/2018
BMW;320;141926;135;01/02/2013;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;14500;01/04/2018
BMW;318;187691;100;01/09/2013;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;11500;01/06/2018
